game_id,matchup,abbr,attendance,conference_game,game_date,neutral_site,venue_id,venue_name,venue_city,venue_state,broadcast_type,network
401532433,Northern Illinois Huskies at Central Michigan Chippewas,NIU @ CMU,9625,True,2023-10-31T23:00Z,False,3786,Kelly/Shorts Stadium,Mount Pleasant,MI,TV,ESPNU
401532434,Buffalo Bulls at Toledo Rockets,BUFF @ TOL,14939,True,2023-10-31T23:30Z,False,3739,Glass Bowl,Toledo,OH,TV,ESPN2
401532435,Ball State Cardinals at Bowling Green Falcons,BALL @ BGSU,6091,True,2023-11-01T23:00Z,False,3700,Doyt L. Perry Stadium,Bowling Green,OH,TV,ESPN2
401532436,Kent State Golden Flashes at Akron Zips,KENT @ AKR,8113,True,2023-11-01T23:30Z,False,3768,InfoCision Stadium,Akron,OH,TV,ESPNU
401525879,TCU Horned Frogs at Texas Tech Red Raiders,TCU @ TTU,51185,True,2023-11-02T23:00Z,False,3784,Jones AT&T Stadium,Lubbock,TX,TV,FS1
401525539,Wake Forest Demon Deacons at Duke Blue Devils,WAKE @ DUKE,18277,True,2023-11-02T23:30Z,False,3982,Wallace Wade Stadium,Durham,NC,TV,ESPN
401531904,South Alabama Jaguars at Troy Trojans,USA @ TROY,28212,True,2023-11-02T23:30Z,False,3975,Veterans Memorial Stadium (AL),Troy,AL,TV,ESPN2
401525540,Boston College Eagles at Syracuse Orange,BC @ SYR,42523,True,2023-11-03T23:30Z,False,1964,JMA Wireless Dome,Syracuse,NY,TV,ESPN2
401532609,Colorado State Rams at Wyoming Cowboys,CSU @ WYO,27905,True,2023-11-04T00:00Z,False,3984,Jonah Field at War Memorial Stadium,Laramie,WY,TV,CBSSN
401520375,Ohio State Buckeyes at Rutgers Scarlet Knights,OSU @ RUTG,53703,True,2023-11-04T16:00Z,False,6577,SHI Stadium,Piscataway,NJ,TV,CBS
401520364,Missouri Tigers at Georgia Bulldogs,MIZ @ UGA,92746,True,2023-11-04T19:30Z,False,3917,Sanford Stadium,Athens,GA,TV,CBS
401520368,Purdue Boilermakers at Michigan Wolverines,PUR @ MICH,110245,True,2023-11-04T23:30Z,False,3558,Michigan Stadium,Ann Arbor,MI,TV,NBC
401525541,Florida State Seminoles at Pittsburgh Panthers,FSU @ PITT,57557,True,2023-11-04T19:30Z,False,3752,Acrisure Stadium,Pittsburgh,PA,TV,ESPN
401524048,Washington Huskies at USC Trojans,WASH @ USC,72243,True,2023-11-04T23:30Z,False,477,Los Angeles Memorial Coliseum,Los Angeles,CA,TV,ABC
401524047,California Golden Bears at Oregon Ducks,CAL @ ORE,54046,True,2023-11-04T21:30Z,False,3626,Autzen Stadium,Eugene,OR,TV,PAC12
401525884,Kansas State Wildcats at Texas Longhorns,KSU @ TEX,102846,True,2023-11-04T16:00Z,False,3910,DKR-Texas Memorial Stadium,Austin,TX,TV,FOX
401520362,LSU Tigers at Alabama Crimson Tide,LSU @ ALA,100077,True,2023-11-04T23:45Z,False,3657,Bryant-Denny Stadium,Tuscaloosa,AL,TV,CBS
401525883,Oklahoma Sooners at Oklahoma State Cowboys,OU @ OKST,54105,True,2023-11-04T19:30Z,False,3646,Boone Pickens Stadium,Stillwater,OK,TV,ABC
401520374,Texas A&M Aggies at Ole Miss Rebels,TA&M @ MISS,65680,True,2023-11-04T16:00Z,False,3974,Vaught-Hemingway Stadium,Oxford,MS,TV,ESPN
401520367,Penn State Nittany Lions at Maryland Terrapins,PSU @ MD,51802,True,2023-11-04T19:30Z,False,3665,SECU Stadium,College Park,MD,TV,FOX
401525543,Virginia Tech Hokies at Louisville Cardinals,VT @ LOU,49945,True,2023-11-04T19:30Z,False,3873,L&N Federal Credit Union Stadium,Louisville,KY,TV,ACCN
